uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
3.0,1.0,U,A,N,6093.0,8938.775173897378,3.65,2.4,7121.532216575288,316.0,60.66916688136957,421.4102235499221,252.74351068557868,0.0,287.0,92.0,255.04626073677468,604.3834893349641,56.648190066863776,U,ATLANTIC SOUTH AREA,Y,N,219.53631818465402,3.89312818096815,2.4557939464197105,WCMB,0.0,0.36535502142971477,O,,,U,4.2188055794402715,M,6.342995205820325,,A,A,0.0,Z,U,U,U,U,U,Y,456.4396684082658,2597
2.0,1.0,U,W,N,9785.0,11424.427714015914,259.9403248730457,563.9351226714641,24117.2648435293,10.0,5.138766957368972,330.5982140959949,133.63831383558357,113.0,208.0,108.0,746.2502342110095,312.8453667044547,80.13977254742062,U,OHIO AREA,Y,N,9.989997864,1.0,2.4919859813944503,WCMB,0.6459038533114303,0.06598857814822193,O,3.5467543262482684,,U,3.1922632516358385,M,6.2744375805468335,,C,B,0.24594869407216563,H,U,U,U,U,U,N,889.6501008037396,2598
1.0,2.0,Y,AA,N,13480.0,10746.651766692192,694.2986191848834,2.4,1875.3134677114049,4612.0,14.294113253053055,164.7209690159939,0.0,344.0,51.0,74.0,217.84424198439768,724.6747151208114,83.20464792923336,R,SOUTH FLORIDA AREA,Y,N,123.07749664970498,1.0,1.0,WCMB,0.5358630243652305,0.2671339785653281,O,10.211806758060325,S,B,1.0,M,,,,A,0.0,S,U,U,U,U,U,Y,591.19111581696,2599
3.0,1.0,U,A,Y,4678.0,11507.483532538256,297.7191307195802,1659.9893856534845,19974.009881851594,4948.0,82.09183662210035,446.3141124224916,278.9551683336608,578.0,133.0,74.0,49.46911587081996,425.33402986058377,57.10999396979221,C,SOUTHWEST AREA,Y,N,129.10371940093628,1.0,1.8715539719947945,WCMB,0.709081940051313,0.11365950386940407,O,2.118040235608823,S,U,3.317314304526946,M,8.065665981162391,,C,A,0.0,S,Y,U,U,U,U,Y,943.0385976450069,2600
1.0,2.0,U,ZA,N,0.0,15850.39735296357,2283.113439124234,1929.7078929854329,17945.59169627063,2569.0,58.80229260008782,0.0,0.0,1478.0,146.0,70.0,653.0242405670856,397.36279924166365,133.5465757978523,U,HOUSTON AREA,Y,N,130.18356977742891,1.4527216840254173,3.0051628753080846,WCMB,0.0,0.0,O,,M,U,,M,4.594416759301222,1.0,,A,0.056814370189427754,I,U,U,U,U,Y,Y,1070.2723260824455,2601
3.0,2.0,Y,AA,N,4525.0,3783.7534184694723,1573.0742818129088,1026.4413846534076,7266.699912013393,1536.0,0.48,691.5170258655472,146.78912706627446,887.0,411.0,100.0,0.0,64.59094989816165,76.68390793644579,,DC/MARYLAND/VIRGINIA AREA,N,N,119.368463403833,1.1327918681107465,1.0,,0.190589388610299,0.0,R,8.749737827844104,,U,,M,7.6028503207411315,,I,,0.08745550567151986,N,U,U,U,U,U,Y,426.0760576339472,2602
1.0,2.0,Y,AA,N,8927.0,8407.126607795013,85.43185417096424,2498.849956401759,0.0,7240.0,37.70698521395073,1099.4116385050243,149.41001481684629,0.0,214.0,39.0,405.6237381480068,5.141847294766279,,S,DALLAS AREA,Y,N,100.26953189796158,1.8763591888193774,1.0,WCMB,0.017349760586279073,0.0,O,12.25394121038485,S,S,1.0,M,,2.362662178612349,H,,0.2062442735172484,N,U,U,U,U,Y,Y,445.61584074260224,2603
2.0,2.0,Y,AA,Y,2168.0,5104.195868658293,849.1164105282605,2092.146554571845,0.0,495.0,67.38622929975551,505.8573733381648,172.14991345680428,2584.0,216.0,84.0,952.7933900902581,199.47178476796134,109.3649718229089,S,CENTRAL/SOUTH TEXAS AREA,T,N,198.58738847129334,1.0,2.161988775301138,,0.6824274095045203,,O,4.647725727022195,M,S,1.0,M,6.161144893951288,,,A,0.0,N,U,U,Y,U,Y,N,722.9694654366068,2604
3.0,1.0,U,EA,Y,6831.0,18936.777797941882,1996.0449327501917,1363.2134839424052,0.0,2578.0,35.519482590117406,898.7210865648025,181.4944171840051,511.0,0.0,166.0,581.7890778725314,143.18564059157944,-2.0,S,CENTRAL/SOUTH TEXAS AREA,N,N,32.041398354170866,3.9554086119779472,1.0,WC,,0.0,R,,S,U,,M,8.17699015332198,1.4841140990188664,C,,0.0911513989019789,S,U,U,U,U,U,Y,732.6735866839149,2605
1.0,1.0,Y,DA,N,0.0,25846.97426647264,480.74255726092065,864.9921265939336,12652.967799204886,9199.0,45.505020822450305,551.8362040034697,179.8424920637872,0.0,412.0,76.0,0.0,80.1358510600871,12.821448499915562,U,ATLANTIC SOUTH AREA,Y,R,75.61440854859798,1.0160548289716291,3.3310991886651538,WCMB,0.18946902897259327,0.26042865621243333,O,,,S,,,,,C,A,0.17025822777365085,H,U,U,U,Y,U,Y,365.7432222370219,2606
1.0,1.0,U,AA,N,4289.0,0.0,1758.2472542063056,666.5574261096838,11622.875273136904,0.0,66.73980684932587,35.54862594070539,234.48702334441694,0.0,32.0,3.0,,154.58393121426786,50.371407470608546,C,HOUSTON AREA,Y,N,102.7198603133759,1.0159008515677872,1.2354055494822522,WCMB,0.0,0.3562709765866197,O,0.17404601642008544,S,M,2.8801686543990157,,4.184113970935477,1.7715212754921177,C,G,0.0,H,U,U,U,U,U,Y,611.5375950453619,2607
1.0,1.0,Y,BA,N,0.0,0.0,2211.649335912477,1432.700113018072,8227.179962632183,1113.0,59.530358196219865,1363.7948792768166,155.30679254036804,0.0,125.0,46.0,211.1404406677529,142.17820039945298,10.67294825431447,T,CALIFORNIA NORTH AREA,Y,N,86.9987987763595,1.6933075610733175,1.0,,0.0,0.37604500386006523,O,,S,M,6.0,M,5.184297097691911,,,,0.3777453515788014,H,U,U,,U,U,,-5.0,2608
2.0,2.0,Y,BA,Y,0.0,12580.77575258796,2069.180751895644,841.4568584501142,6491.60271912033,6687.0,22.032562099411535,0.0,612.5328184767803,0.0,433.0,88.0,929.6336571847314,61.39694198674745,91.42545127241294,C,CHICAGO AREA,Y,N,38.83167562750737,2.279181676269915,1.0688905263890989,,0.5948624051129463,0.0,,6.235411567352902,S,A,1.5672919445672222,,,2.225738832133465,A,,0.5720711535043501,G,U,U,U,U,U,Y,163.1226288386905,2609
1.0,2.0,U,CA,Y,2854.0,16924.812829739087,1185.793038292462,1420.7185439733476,19214.66605874701,4820.0,58.72031129016071,488.2461360557948,116.09259201466759,793.0,351.0,28.0,762.5079806601528,298.4501899058965,90.0375284369182,S,NEW ENGLAND AREA,Y,N,132.85400561302563,3.3765683691173467,2.831894086701457,WCMB,0.5544433885753219,0.0,,15.0,M,A,,M,6.020772185041075,2.3141786761319723,,C,0.03262920231914117,Z,U,U,U,U,Y,N,774.1893860162045,2610
1.0,2.0,U,CA,N,1500.0,24608.621796549385,2098.933605384637,1483.0788886916762,10105.85711338356,6195.0,47.523084124007404,146.7273927838229,0.0,0.0,17.0,14.0,337.22416259192704,41.015087178846954,125.16516908417503,T,DALLAS AREA,Y,N,111.12716712972676,2.4775651940190704,1.0,WC,0.27155537393285356,0.009804455432794498,,10.476961201619266,S,M,1.0,M,,1.9514258542704868,,B,0.0,D,U,U,U,U,U,N,252.42572086719164,2611
2.0,1.0,U,E,N,0.0,14043.333575947909,586.50426124695,767.2257447019738,2779.200733759716,0.0,120.26017987895463,1177.2755116285605,0.0,1044.0,0.0,1.0,137.1909288975375,170.48134157938713,35.14068945511113,S,NEW YORK CITY AREA,T,N,198.44989531489853,2.4543771180777467,1.233514930244099,WCMB,1.0,0.0,O,9.27986433265911,S,M,4.140242675631858,,7.1850618388231435,,C,,0.0,F,U,U,Y,U,U,N,383.0486898920347,2612
1.0,1.0,U,AA,Y,983.0,19744.980875963618,3152.1518537347965,1880.7587905556225,8811.725347093208,4043.0,54.18622500673689,578.425423991787,284.026182491399,954.0,141.0,49.0,87.82549080187607,0.0,81.81403843970588,C,NORTHWEST/ROCKY MOUNTAIN AREA,T,N,145.63599273488447,1.9440241964597398,1.3149267993908031,,0.08891790730590524,0.0,O,0.0,M,B,3.1461395261955127,M,7.724508598622896,1.5657260450970398,C,A,0.012936661272567922,U,U,U,U,U,U,Y,5.367597280239977,2613
1.0,2.0,U,AA,N,4127.0,22035.376944616284,1237.3473712923749,768.0894326021845,25144.395338783055,1765.0,62.79461797736127,1604.2652690211376,0.0,276.0,69.0,134.0,1795.8274746246013,196.65327766457466,110.84391047438139,,SOUTHWEST AREA,N,R,162.25806624551862,1.0,1.0,WCMB,0.48108498047743165,0.36500588669883904,O,,,,,M,7.263264640600647,,H,A,0.37836914919983194,N,U,U,U,U,U,N,543.0080124885017,2614
1.0,2.0,U,BA,N,2550.0,20342.94577736635,2010.034343124688,978.0395543116775,12893.770509547545,11373.0,67.3080381307569,499.51490705918707,0.0,1008.0,0.0,34.0,0.0,215.1511715517958,65.3084521567303,U,NEW YORK CITY AREA,Y,R,159.90986596056115,1.0,1.112580298448782,WCMB,0.424143902433775,0.5835763843764347,,0.0,M,M,2.9813537071377088,M,3.4769560839722238,1.1275198585110782,C,,0.0,U,U,U,U,U,U,Y,206.89690340159544,2615
1.0,1.0,U,A,N,3108.0,15284.992760095265,723.1649132742928,138.82388811473754,4195.010642807132,5877.0,46.258877823195135,150.10870954718695,0.0,0.0,35.0,100.0,0.0,2.7067822410277813,98.86685907130956,C,SOUTHWEST AREA,N,N,34.43788292783488,1.0,1.3746179353710046,WCMB,0.5975727197753428,0.0,O,,S,M,4.889135750639628,M,,,C,A,0.0,H,,U,U,U,U,,498.1890609268906,2616
2.0,1.0,U,A,N,5652.0,0.0,1457.8793949826866,732.7472456396457,7164.078950903103,2753.0,31.88049126030131,0.0,250.27418859374802,70.0,0.0,46.0,1057.1963324754897,191.24203390420348,54.60555627130537,,NEW YORK CITY AREA,T,N,76.25181200712731,1.3754381922269496,1.0,WCMB,0.5102285403700488,0.6917006116810366,,5.860229573222938,,U,1.2172997268347994,M,2.4216654308242567,1.129969779296264,,A,0.01612904254468079,R,U,U,U,U,Y,Y,660.4636326641362,2617
3.0,1.0,U,AA,N,1576.0,7575.8953222767805,1495.449073095208,2773.3668847365625,11529.003820942871,3910.0,74.53962545108786,968.974138875271,396.8799087903044,813.0,355.0,41.0,949.9881077289168,160.49113310439452,112.26948473270102,U,NEW YORK CITY AREA,N,N,78.01591256735347,2.627901814395688,2.195887147365079,,,0.0,,,S,U,4.450855949984039,M,4.415141937571649,2.0649825095762524,C,B,0.18413400619803055,O,U,U,U,U,Y,Y,204.0773912458229,2618
1.0,1.0,U,AA,N,8030.0,10248.666015543966,239.71577073359583,203.63301088864932,3927.1266508046197,3040.0,74.83535422811647,117.70959434874067,15.137089388865263,408.0,342.0,83.0,688.6032060028269,94.17266522764095,27.665434189788456,T,ATLANTIC SOUTH AREA,Y,N,165.48897271351652,1.4460965897006257,2.2587869607202644,WCMB,0.0,0.0,,4.845653950133606,,S,3.2030492285755416,,7.31172324516948,1.259998722130815,I,,0.023546882033009288,S,U,U,U,U,Y,Y,671.1725538100654,2619
3.0,2.0,U,C,N,0.0,6783.357829068357,214.46143890799203,1327.8646791622168,3166.835610117645,5462.0,133.2224891590124,299.6466256505335,244.3834324065603,186.0,452.0,1.0,0.0,95.89845474108392,-2.0,S,NEW ENGLAND AREA,Y,N,108.09543000804476,2.3556195506721993,1.6718613197349723,WCMB,0.15933806571982892,0.00939212424170878,O,9.344196365347436,,S,1.7432632298087913,,,,C,B,0.0,N,U,U,U,U,U,Y,736.5529042841724,2620
1.0,3.0,U,AA,N,10186.0,7318.11632833227,857.5032218389288,578.2613265929996,7449.003610798129,0.0,84.76053165295843,1022.2332692518862,0.0,459.0,248.0,137.0,777.2476539219838,260.18824079038995,43.24086777742818,T,CENTRAL/SOUTH TEXAS AREA,Y,N,99.87318504121532,4.283128107516411,1.0,,0.46724341313491785,0.2609235218777798,O,,,,2.220757485135259,M,7.374471685172549,,C,,0.0,N,U,U,U,U,U,Y,797.3942354399196,2621
1.0,1.0,Y,BA,N,7097.0,21230.837205606527,1974.671417475081,2.4,20602.72672647334,7965.0,85.37035200313363,945.6116960982049,48.567977593475376,1223.0,94.0,84.0,23.073002630813562,183.54292615252805,55.10248867821615,C,ATLANTIC SOUTH AREA,Y,N,95.72106281796849,1.9267038528929334,1.0,WCMB,0.9309669928510126,0.10511493857677678,O,7.693917413868212,S,M,1.5226183231507098,M,5.696828503663979,1.666624079961772,,,0.0,S,U,U,U,U,U,N,-5.0,2622
3.0,2.0,N,EA,N,1528.0,1089.2379287142176,3.65,1429.7421647357214,14344.67060714875,0.0,83.86807088458593,216.4107320955431,274.6646032946992,1203.0,378.0,108.0,460.5524247119596,353.3499597797546,76.51777667281274,T,HOUSTON AREA,Y,N,165.17918819097093,2.541727482763465,2.511936909791678,WCMB,0.4795269250009125,0.0,O,8.3628807467899,,M,3.5581117909549103,M,5.461894697141603,,C,,0.37527591242959824,H,U,U,U,U,U,Y,499.3107263876046,2623
2.0,0.0,U,AA,N,1780.0,14573.397715225568,722.448163340148,492.8721564835728,4026.4592935163455,3607.0,32.95088106937905,284.65051650731925,121.14211087398856,747.0,45.0,47.0,711.7143146650775,,77.06663189836475,S,CHICAGO AREA,Y,N,39.32201990328478,1.9402189048689784,3.630521085847196,WC,,0.2857637264271915,O,8.236453183580535,S,M,4.497305285126718,M,3.8831701329496022,1.0,I,,0.3022649959292194,S,U,U,U,U,U,Y,294.78504642976213,2624
1.0,1.0,U,AA,N,3661.0,10390.82362166284,2149.1251872415332,1228.1606473330978,15015.384981313022,0.0,12.423872494887114,0.0,340.37697818864405,330.0,0.0,82.0,761.2378849415445,144.092997185536,29.76890123392954,T,CALIFORNIA NORTH AREA,N,N,102.39685648832297,1.0,2.3788882691264988,,0.1270317124190746,,O,9.469641780537057,S,A,3.901931074725199,M,1.0,,,,0.0,H,U,U,U,U,Y,Y,356.0396223690882,2625
1.0,2.0,U,A,N,5147.0,216.50939392610144,3.65,1791.64451615625,7620.002227866722,2997.0,21.622625139835513,0.0,0.0,798.0,152.0,103.0,186.46089783963043,66.09743982655358,,U,NEW YORK CITY AREA,Y,N,191.10202661026204,1.5067832582831433,1.9642229718798037,WCMB,0.5377879380549837,0.0,O,,M,M,4.470293510478822,M,5.328590371984235,1.0193640785165563,I,,0.0,N,U,U,U,U,U,Y,528.4347949535252,2626
3.0,2.0,N,A,N,7026.0,0.0,2101.3862824653606,1157.214244200553,10508.013548405292,6548.0,82.79179275836637,818.596795457343,50.20745011270921,59.0,260.0,55.0,1147.8117761969866,189.41382069157,124.97480198689456,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,131.46033668867983,1.0,1.0,WCMB,0.07510061831697643,0.0,O,,S,U,2.432143045955968,M,,1.354830853113941,I,,0.020121808593822503,H,U,U,U,U,U,Y,311.93445785221985,2627
3.0,0.0,Y,AA,N,0.0,0.0,70.02188734864444,1235.9386375104937,9726.183476458755,0.0,109.3216844898453,866.9808313715902,249.53649588949207,1143.0,24.0,18.0,913.3724241079597,227.55016486633497,53.07054059343853,U,CHICAGO AREA,Y,N,77.66462617019933,2.901825973291237,1.6319878961550631,WCMB,0.47526930100478887,0.0,,2.51574936755038,S,U,,M,,,,A,0.0,N,U,U,U,U,U,Y,411.744122293389,2628
1.0,2.0,Y,BA,N,4535.0,11856.64546909662,250.19976119149032,230.8937351236052,0.0,2200.0,84.45632014566515,640.3577104076828,247.4300510976661,1027.0,0.0,15.0,32.76228892365981,0.0,39.29372368303892,T,DC/MARYLAND/VIRGINIA AREA,Y,N,117.14795617765134,3.008047368719435,1.0,WCMB,0.0,0.2296883211211645,O,2.8036117779329053,M,M,2.71052345269197,,,,I,,0.04734623732185106,N,U,U,U,U,U,Y,452.00390699460945,2629
2.0,3.0,Y,AA,N,0.0,7100.248971271307,906.3584281167058,1553.9655681741613,0.0,0.0,51.877244360874265,565.8217762720458,260.3089461008809,1550.0,100.0,39.0,271.3508462513281,286.72377230090945,71.6820966895121,U,MIDWEST AREA,Y,N,11.94221127017778,1.6654221619368674,2.0499126269759973,WCMB,0.0,0.0,O,0.0,,U,,M,9.0,1.7691216877671823,C,A,0.2866096781751091,S,Y,U,U,U,U,Y,382.10857723597707,2630
2.0,0.0,U,AA,N,2205.0,491.71559945602985,2629.812299910623,800.7445559931963,9494.100820513659,1787.0,118.54454869630487,174.0828882068879,208.380057271079,92.0,260.0,70.0,132.83399480987782,573.5602392027176,19.156175068915694,S,NORTH FLORIDA AREA,Y,N,59.62723858376127,4.112407999801769,1.208265082610843,,0.3963589579854129,0.0,O,13.31671365135211,,S,2.7996663739457155,M,5.217303982535444,,C,A,0.0,H,U,U,U,U,U,Y,331.11697682714686,2631
1.0,2.0,U,AA,N,8389.0,0.0,486.0580431681158,2.4,216.06614754707243,0.0,41.87071422025292,1127.4809712271338,0.0,25.0,152.0,52.0,,209.541657315396,29.545967352372347,S,HOUSTON AREA,Y,N,81.3766334717876,1.490027569133428,1.0,WCMB,1.0,0.5297294117623926,,,,U,,,3.7417945803082038,1.370737547492634,,,0.0645958037541046,U,U,U,U,U,U,Y,309.9051272475127,2632
1.0,0.0,Y,AA,N,0.0,11398.478088197407,3.65,1655.1381545851457,0.0,3444.0,16.395125720391313,0.0,42.79989017226225,814.0,688.0,36.0,822.1232986821344,19.79434333604587,90.95935759355172,S,OHIO AREA,Y,N,33.341711987308315,2.933948681468986,1.137204563125766,WCMB,0.0,0.10812487323946852,O,4.239187109068791,,U,,M,6.850635598844132,2.120985907899761,C,,0.2581694110818694,N,U,Y,U,U,U,Y,257.85585383255307,2633
2.0,2.0,N,AA,Y,0.0,6142.746116276608,3.65,1912.0106557169952,481.23521849300687,1235.0,67.06234635286789,278.2989721288214,562.3008081130067,374.0,154.0,91.0,0.0,125.01133028278085,17.33438746302396,S,DC/MARYLAND/VIRGINIA AREA,Y,R,141.946601760812,1.4620156470908277,1.8976398188860752,WCMB,0.4206591285683623,0.0,O,6.192210632195296,,M,1.0,,,,C,,0.0,O,U,U,U,U,U,N,474.40910320625426,2634
3.0,1.0,U,E4,N,3714.0,1463.0977562583357,1826.7905999633847,2204.5073894774146,15493.515271112374,5643.0,104.62917657133649,554.1916767943916,0.0,1053.0,325.0,38.0,0.0,119.13103087131105,4.506404173349914,U,NEW YORK CITY AREA,Y,N,28.801982867503355,2.374289321708736,1.7221882299409463,WCMB,0.7494499864615217,0.0,O,,S,M,2.59278755556245,M,6.196501148063501,,,,0.0,O,U,U,U,U,U,Y,243.85945874267708,2635
3.0,0.0,U,AA,N,8137.0,0.0,3.65,2783.9736602035478,10621.787018852168,7451.0,27.400928818000935,483.54566635466375,0.0,1223.0,0.0,31.0,,56.43592637213469,44.188799941295784,U,CALIFORNIA NORTH AREA,Y,N,172.92551405705248,1.0,1.589578976620785,WCMB,0.3744857917128537,0.11395727993473603,,7.315839264524383,,M,1.0,M,,,B,A,0.0,Z,U,U,U,U,U,Y,730.1622964262053,2636
1.0,2.0,U,A,N,4111.0,5580.738272283574,2045.1488979340284,1610.0126800074675,14179.517133639401,2876.0,0.48,482.82809272520706,287.65698815071056,1428.0,293.0,103.0,1181.4688302013526,310.42442961158235,,,NEW ENGLAND AREA,N,N,133.2347827212745,1.136723376431582,1.8418238375908342,WCMB,0.19388560992944476,0.08679056762503866,O,5.642259426771274,S,M,1.3482264170051574,M,4.559358615186697,1.1483918822477048,,A,,N,U,U,U,Y,U,,350.4364089877321,2637
1.0,2.0,N,BA,N,0.0,11721.615774469274,1091.4501038393107,1391.9359017033657,11440.621053494266,6193.0,59.277273178597895,256.0433662738865,0.0,551.0,91.0,85.0,627.6213556427948,0.0,114.71454949113685,,NEW ENGLAND AREA,N,R,60.68408680736347,1.8742277716530582,1.0,WCMB,0.7458478814115878,0.3883640278973003,O,,,U,2.8449077596491295,M,6.46323349145051,1.7503823062383894,,A,0.0,G,U,U,U,U,U,Y,504.97238548763704,2638
2.0,2.0,U,CA,N,0.0,4788.547063173825,1004.4006167199509,1877.198084746938,0.0,8030.0,85.80998653203436,720.9064108100588,474.33199501613615,989.0,179.0,2.0,1292.9589877173325,228.15278414789532,72.5623270984268,U,DALLAS AREA,Y,N,69.35428660275262,2.9043613532093886,1.0,WCMB,0.0,0.0,,15.0,S,M,2.614719979351486,M,6.763799197506972,,,,0.4092415180543312,N,U,U,U,U,U,N,401.01282609017824,2639
1.0,2.0,Y,BA,N,3248.0,0.0,1285.4980128321731,214.88409298603221,14220.631984388194,0.0,0.48,0.0,632.461825586653,244.0,505.0,1.0,432.278809021931,414.16737860040087,,S,OHIO AREA,U,N,99.96306951732181,1.8491687503574012,1.0,WCMB,0.0,0.0,,5.8923862097504305,,U,1.0,M,5.390310964015329,1.537218840514339,C,,0.0,H,U,U,U,U,U,Y,98.01359469485874,2640
2.0,1.0,U,AA,N,0.0,7144.620522247906,348.81401782848104,2.4,12580.682531675911,8227.0,93.25673160184957,420.5822482926202,133.1189212667447,636.0,109.0,7.0,91.4252389916681,402.38571903561353,17.001088110957724,U,DALLAS AREA,Y,N,155.25934117186495,3.5826518492991983,1.0,WCMB,0.0,0.23380426601714321,,,S,S,2.0758223782878744,M,4.661406061257139,,C,A,0.054446266882092774,N,U,U,U,Y,U,N,504.8527686981394,2641
1.0,0.0,U,BA,Y,3395.0,16709.66190630879,1149.5169857461638,559.3426489755468,6536.558570275747,2698.0,8.488681449066704,673.108695283708,225.48818184965452,491.0,0.0,58.0,0.0,365.5676492660933,66.29837445395715,C,DC/MARYLAND/VIRGINIA AREA,Y,N,96.38111261915508,1.3113330190061665,1.5336834807302127,WCMB,0.0,0.037229992847676335,,4.023913508423563,S,U,2.1214345678412,M,3.978948454856183,2.267792123724759,,,0.0,G,U,U,U,U,U,Y,415.18860148123576,2642
1.0,2.0,U,AA,Y,3620.0,7997.345260170886,14.344067805734767,2033.2148102649753,8052.03963095023,0.0,84.12461223369708,337.9169756548366,0.0,463.0,0.0,114.0,97.81889005350547,57.74736645017856,13.063758055438655,S,NEW YORK CITY AREA,Y,N,161.43096954894688,1.0,1.0,,0.0,0.27906491799070626,,6.230062621369847,,U,2.126895285689719,,5.002474070324334,,C,,0.12097169360062028,U,U,U,U,U,U,Y,273.4469508060387,2643
1.0,3.0,U,EA,N,1021.0,8241.36045123931,2182.404194180696,404.6753316489529,14357.471350476968,3958.0,0.48,485.82551171286053,346.6832171005059,1493.0,214.0,127.0,201.6218385696764,444.69442139997307,95.99468672116672,,CALIFORNIA NORTH AREA,N,N,99.78720049811388,4.244490508420723,1.7437675170126703,WCMB,0.1339670326724196,0.15632117035690607,O,,,M,2.044599539908704,M,5.781460265573533,,,J,0.5220721403704452,G,U,U,U,U,Y,Y,524.2192943018723,2644
3.0,2.0,Y,AA,N,9757.0,4825.93483522072,155.73717034517222,1351.303955524408,1104.880472695957,2566.0,4.581282564304729,578.2262637664189,0.0,0.0,203.0,94.0,0.0,245.35664536996865,63.312295568992695,C,DC/MARYLAND/VIRGINIA AREA,Y,N,139.68766136240743,1.0,1.0,WC,0.0,0.14194702642469198,O,5.952784714294432,M,S,4.819589246666988,M,,1.3302675449337704,C,A,0.08394508751678767,Z,U,U,U,Y,U,Y,-5.0,2645
1.0,0.0,N,CA,N,5116.0,0.0,1406.249578408202,1441.7791907053283,16896.548820270975,0.0,80.28748890915065,0.0,0.0,517.0,195.0,149.0,91.89999627494717,438.4304682994908,56.57229312465385,R,ATLANTIC SOUTH AREA,Y,N,188.74503813550476,1.0,2.194770492264682,WCMB,0.0,0.2509553916365059,,2.069955529764689,,U,1.0,M,3.652565534878733,1.5943743465832996,C,,0.22702834211460377,G,U,U,U,U,Y,Y,505.53845536017786,2646
3.0,0.0,Y,BA,N,7470.0,0.0,149.3786831403214,1165.3359681626794,12403.235011016477,0.0,101.87762820077891,0.0,193.45720231437696,548.0,0.0,69.0,87.53892419256937,375.9930640557957,79.29360599279174,C,DC/MARYLAND/VIRGINIA AREA,Y,N,113.63437628014748,1.7762025837052522,1.7699292285761965,WCMB,0.08706688139420876,0.0,O,0.0,S,M,,M,7.049671666230721,,C,A,0.28246586701772297,U,U,U,U,U,U,,292.2036349876846,2647
1.0,1.0,U,BA,Y,6367.0,0.0,577.1507914004007,2.4,7565.721071703457,8987.0,57.58327060352895,542.452274366258,265.4648495601108,863.0,571.0,111.0,520.436040327464,235.81282977593617,38.68597809515979,U,CALIFORNIA NORTH AREA,Y,N,36.35043710078179,1.4013157671474734,1.0,WCMB,0.1603257774071893,0.17605575002744966,O,1.851305854840235,S,U,,M,3.616697714995467,,,A,0.033795473645865715,S,U,U,U,U,Y,Y,-5.0,2648
2.0,0.0,Y,AA,N,2308.0,17885.52640150312,713.0808383854899,1248.0428946032666,20707.12274430049,3883.0,144.5325810073385,216.95994717731116,0.0,0.0,463.0,33.0,488.7013502700177,133.6482932353293,38.91506564225325,U,DC/MARYLAND/VIRGINIA AREA,N,N,88.88936954692515,1.9531452349695706,1.9550340371815857,WCMB,0.45692244515579666,0.18951773357528745,,13.189419507235243,S,U,1.8824960357392828,M,3.987024619184927,,I,,0.7136375894742905,S,U,U,U,Y,U,Y,562.2785524340732,2649
4.0,1.0,U,CA,N,2140.0,11656.249907865327,3574.739075146933,605.9346111897194,0.0,8403.0,20.93544264110878,243.4270371634797,82.50403216772081,360.0,205.0,1.0,668.5784502495983,610.345648124403,19.92532713036904,S,MIDWEST AREA,Y,R,218.6574759057948,1.916327390401493,1.4376080336836599,WCMB,,0.6619372364612673,O,5.289147094027087,M,U,3.976019046766533,,4.8081474305028085,1.6031083726466722,,,0.18989106592514304,N,U,U,U,U,U,Y,592.4967957679104,2650
1.0,2.0,U,CA,N,1749.0,8363.2408341219,1019.6038124140605,2390.80580461962,3591.077325158749,1272.0,20.47360049271996,733.2277859720278,0.0,202.0,0.0,45.0,0.0,0.0,131.27830699480006,S,DC/MARYLAND/VIRGINIA AREA,Y,N,69.5148232900878,4.673002184704828,2.558883251040127,WCMB,0.45130155972630287,0.0,,0.0,S,M,,M,7.054590765528106,,,J,0.0430973631498491,N,U,U,U,U,U,Y,417.41432299920695,2651
1.0,0.0,U,A,N,5459.0,10210.04911199924,331.2360536145709,1915.2836335488746,1682.44431432502,0.0,46.985296628581295,50.135604609301254,120.3495735072613,0.0,486.0,53.0,0.0,146.66928535035711,49.396526956223894,S,DALLAS AREA,Y,N,9.989997864,1.4733166641996593,1.423381379966512,WCMB,0.0,0.0,O,,,M,3.5050935120669955,M,9.0,,C,D,0.0,J,U,U,U,U,U,Y,223.74002023791311,2652
3.0,2.0,U,AA,N,412.0,10590.915137883878,652.7601678095965,635.5593599823105,10624.067755214872,0.0,45.26433435763483,0.0,39.16826448381477,1140.0,399.0,180.0,969.5133830197992,0.0,45.80373534760861,U,GREAT LAKES AREA,N,N,42.66459576321129,2.2602053932969195,1.0,WCMB,0.0,0.2319425846337163,O,,S,S,,M,3.6654298903409916,,A,F,0.0,U,U,U,U,U,U,Y,-5.0,2653
1.0,2.0,U,AA,N,9417.0,1282.3755899860516,3.65,2443.6317851575827,17709.024606836407,6473.0,68.16491327767935,1210.3091119045184,66.86887691029395,0.0,200.0,59.0,380.9662835274878,199.7425117502498,86.95949730978799,S,NEW ENGLAND AREA,Y,N,86.07380306028031,1.8558234653052152,1.1422811423188284,WCMB,0.0,0.3260529819789828,,0.0,,U,3.7261819917338164,M,,,I,,0.5310176312681004,G,U,U,Y,U,U,N,435.8935628399479,2654
